time,x,y,z,p1
21.8,-36041.496660139026,-40881.05329486005,-1.3949555301961465,-0.01752613360087727
21.900000000000002,-34232.03543437983,-42728.56480177359,-1.4702016261615194,-0.01767531260177387
22.0,-32328.188876086046,-44495.9346906221,-1.5450849718747346,-0.017820130483767346
22.1,-30333.51069439677,-46178.356715596936,-1.6195870909907482,-0.017960551515212312
22.200000000000003,-28251.79857414557,-47771.1824987189,-1.6936896012264597,-0.018096541049320396
22.3,-26087.08714502698,-49269.93387744465,-1.7673742188962838,-0.018228065532708903
22.400000000000002,-23843.640327644058,-50670.31493809711,-1.8406227634233896,-0.018355092513679627
22.5,-21525.943070536345,-51968.22370375986,-1.9134171618254483,-0.01847759065022573
22.6,-19138.69249385888,-53159.76344591378,-1.9857394531739039,-0.01859552971776503
22.700000000000003,-16686.788456933136,-54241.25358980529,-2.057571793025544,-0.018708880616597347
22.8,-14175.32356839667,-55209.240184332,-2.1288964578253635,-0.01881761537908451
22.900000000000002,-11609.572659160349,-56060.50590809609,-2.1996958492795775,-0.018921707176550912
23.0,-8994.98173981335,-56792.0795842204,-2.2699524986977333,-0.019021130325903073
23.1,-6337.156465507904,-57401.24517753662,-2.339649071302866,-0.0191158602959666
23.200000000000003,-3641.850132700078,-57885.55024883976,-2.4087683705085787,-0.019205873713538865
23.3,-914.9512334135225,-58242.81384205673,-2.477293342162038,-0.019291148369155964
23.400000000000002,1837.529406070574,-58471.1337813953,-2.545207078751856,-0.01937166322257262
23.5,4609.471874010891,-58568.89335682127,-2.6124928235797458,-0.019447398407953533
23.6,7394.660780293988,-58534.7673775542,-2.6791339748949836,-0.01951833523877495
23.700000000000003,10186.799191554985,-58367.72757467036,-2.745114089990659,-0.019584456212435316
23.8,12979.522863094184,-58067.04733535549,-2.8104168892606514,-0.019645745014573772
23.900000000000002,15766.414735431072,-57632.30575285342,-2.8750262602163943,-0.019702186523095477
24.0,18541.01966249682,-57063.39097770923,-2.938926261462365,-0.019753766811902752
24.1,21296.859337700254,-56360.5028574995,-3.0021011266294195,-0.01980047315433115
24.200000000000003,24027.447383404273,-55524.15485388084,-3.064535268264883,-0.019842294026289557
24.3,26726.304568746826,-54555.17522745742,-3.1262132816785257,-0.01987921910910359
24.400000000000002,29386.974120204744,-53454.70748267562,-3.18711994874345,-0.0199112392920616
24.5,32003.037088851914,-52224.21006668812,-3.247240241650916,-0.01993834667466256
24.6,34568.12773790602,-50865.45531788556,-3.3065593266182605,-0.019960534568565433
24.700000000000003,37075.94891387336,-49380.527661577835,-3.365062567548869,-0.019977797499239402
24.8,39520.28736441872,-47771.82105209897,-3.4227355296434436,-0.019990131207314632
24.900000000000002,41895.02896598339,-46042.035662418464,-3.4795639829615714,-0.019997532649633214
25.0,44194.17382415916,-44194.173824159276,-3.5355339059327373,-0.02
25.1,46411.851209907814,-42231.53522273823,-3.5906314888159447,-0.019997532649633214
25.200000000000003,48542.334294874796,-40157.71135416738,-3.644843137107058,-0.019990131207314632
25.3,50580.0546493085,-37976.579251862146,-3.69815547489305,-0.0199777974992394
25.400000000000002,52519.61646643466,-35692.29449361033,-3.7505553481522993,-0.019960534568565433
25.5,54355.810477573315,-33309.28350064183,-3.802029828000153,-0.01993834667466256
25.6,56083.62752280729,-30832.235142509744,-3.852566213878947,-0.0199112392920616
25.700000000000003,57698.271742619596,-28266.091663242478,-3.9021520366916516,-0.01987921910910359
25.8,59195.17335661678,-25616.038945943346,-3.950775061878452,-0.019842294026289557
25.900000000000002,60570.00099623393,-22887.49613470686,-3.9984232924354526,-0.01980047315433115
26.0,61818.67355918497,-20086.10463437161,-4.045084971874736,-0.019753766811902756
26.1,62937.37155437133,-17217.716510240574,-4.090748587125119,-0.019702186523095477
26.200000000000003,63922.547906987966,-14288.38231147349,-4.135402871372811,-0.019645745014573772
26.3,64770.93819467638,-11304.338343371204,-4.17903680684135,-0.019584456212435316
26.400000000000002,65479.57028675554,-8271.993415244064,-4.221639627510074,-0.019518335238774952
26.5,66045.77335981972,-5197.9150919697895,-4.263200821770462,-0.019447398407953533
26.6,66467.18626432115,-2088.815478695552,-4.303710135019719,-0.01937166322257262
26.700000000000003,66741.76521815086,1048.4634305641696,-4.3431575721909566,-0.01929114836915596
26.8,66867.79080469419,4206.9648084640585,-4.381533400219318,-0.01920587371353886
26.900000000000002,66843.87425436084,7379.632420872899,-4.418828150443467,-0.019115860295966604
27.0,66668.96299017179,10559.32639021561,-4.455032620941839,-0.019021130325903073
27.1,66342.34541962465,13738.83926040367,-4.490137878803077,-0.01892170717655091
